country,year,program,stage,process_group,source_url,source_table_id,rank,farm,score,weight_lbs,high_bid,total_value,company_name,high_bidder_s,download_status,download_error,farmer_organization,weight_kg,farmer,region,variety,process,zone,woreda,farm_name,bid_lb,winner,buyer_s_location,lot,lb,altitude_masl,ranking,price_per_lb,total_price,origin,buyer,na,na_2,na_3,na_4,na_5,na_6,na_7,na_8,na_9,na_10,na_11,na_12,na_13,na_14,na_15,weight_lb,hight_bid,high_bid_lb,farmer_name,estimated_weight_kg,proceso,variedad,winners,origin_of_buyer,farm_cws,farmer_representative,final_bid_lb,weights_kg,altitude_m,weigth_kg,farmer_representetive,weight,bid,business_name,wight_lb,farmer_en,farm_en
Ethiopia,2022,COE,competition,NA,https://allianceforcoffeeexcellence.org/ethiopia-2022/,1,2,Kenean,90.25,NA,NA,NA,NA,NA,success,NA,NA,165,Kenean Assefa Dukem,Sidama,74112,Anaerobic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ethiopia,2022,COE,competition,NA,https://allianceforcoffeeexcellence.org/ethiopia-2022/,1,3a,A/ Temam,90.19,NA,NA,NA,NA,NA,success,NA,NA,540,A/Tamam A/Oli A/Gojam,Oromia,74110,Washed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ethiopia,2022,COE,competition,NA,https://allianceforcoffeeexcellence.org/ethiopia-2022/,1,3b,A/ Temam,90.19,NA,NA,NA,NA,NA,success,NA,NA,510,A/Tamam A/Oli A/Gojam,Oromia,74110,Washed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ethiopia,2022,COE,competition,NA,https://allianceforcoffeeexcellence.org/ethiopia-2022/,1,4,Bukato,90.17,NA,NA,NA,NA,NA,success,NA,NA,540,Bukato Duge Bale,Sidama,74158,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ethiopia,2022,COE,competition,NA,https://allianceforcoffeeexcellence.org/ethiopia-2022/,1,5,Samuel,90.08,NA,NA,NA,NA,NA,success,NA,NA,285,Samuel Zerihun Belachew,Sidama,74158,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ethiopia,2022,COE,competition,NA,https://allianceforcoffeeexcellence.org/ethiopia-2022/,1,6,Tilahune,89.92,NA,NA,NA,NA,NA,success,NA,NA,870,Tilahune Horsa Fata,Sidama,74165,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ethiopia,2022,COE,competition,NA,https://allianceforcoffeeexcellence.org/ethiopia-2022/,1,7,Wolde,89.78,NA,NA,NA,NA,NA,success,NA,NA,240,Wolde Faye Koricha,Oromia,74110,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ethiopia,2022,COE,competition,NA,https://allianceforcoffeeexcellence.org/ethiopia-2022/,1,8,Muluneh,89.56,NA,NA,NA,NA,NA,success,NA,NA,645,Muluneh Tute Galcho,Sidama,74158,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ethiopia,2022,COE,competition,NA,https://allianceforcoffeeexcellence.org/ethiopia-2022/,1,9,Abebe,89.36,NA,NA,NA,NA,NA,success,NA,NA,795,Abebe Hewiso Wicho,Sidama,74110,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ethiopia,2022,COE,competition,NA,https://allianceforcoffeeexcellence.org/ethiopia-2022/,1,10,Nare,88.78,NA,NA,NA,NA,NA,success,NA,NA,915,Nare Ware Chinba,Sidama,74112,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ethiopia,2022,COE,competition,NA,https://allianceforcoffeeexcellence.org/ethiopia-2022/,1,11,Aman,88.44,NA,NA,NA,NA,NA,success,NA,NA,615,Aman Gemeda Galcho,Oromiya,74112,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ethiopia,2022,COE,competition,NA,https://allianceforcoffeeexcellence.org/ethiopia-2022/,1,12,Yosefe Kasaye,88.44,NA,NA,NA,NA,NA,success,NA,NA,195,Yosefe Kasaye Bora,SNNPR,744,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ethiopia,2022,COE,competition,NA,https://allianceforcoffeeexcellence.org/ethiopia-2022/,1,13,Abiyot,88.42,NA,NA,NA,NA,NA,success,NA,NA,585,Abiyot Shonto Gelgele,SNNPR,74112,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ethiopia,2022,COE,competition,NA,https://allianceforcoffeeexcellence.org/ethiopia-2022/,1,14,Dush,88.33,NA,NA,NA,NA,NA,success,NA,NA,1020,Dush Lemiso Uke,Sidama,74112,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ethiopia,2022,COE,competition,NA,https://allianceforcoffeeexcellence.org/ethiopia-2022/,1,15,Legese,88.31,NA,NA,NA,NA,NA,success,NA,NA,735,Legese Rowa Dasso,Sidama,74158,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ethiopia,2022,COE,competition,NA,https://allianceforcoffeeexcellence.org/ethiopia-2022/,1,16,Butu Gelcha,88.22,NA,NA,NA,NA,NA,success,NA,NA,405,Butu Galcha Bora,SNNPR,74112,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ethiopia,2022,COE,competition,NA,https://allianceforcoffeeexcellence.org/ethiopia-2022/,1,17,Yohannes,88.17,NA,NA,NA,NA,NA,success,NA,NA,510,Yohannis Tadesse Taayee,Oromia,74110,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ethiopia,2022,COE,competition,NA,https://allianceforcoffeeexcellence.org/ethiopia-2022/,1,18,Alemayehu,88.17,NA,NA,NA,NA,NA,success,NA,NA,525,Alemayehu Gosaye Gobena,SNNPR,74110,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ethiopia,2022,COE,competition,NA,https://allianceforcoffeeexcellence.org/ethiopia-2022/,1,19,Genale Gamada,88.11,NA,NA,NA,NA,NA,success,NA,NA,150,Genale Gameda Mude,Sidama,74158,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ethiopia,2022,COE,competition,NA,https://allianceforcoffeeexcellence.org/ethiopia-2022/,1,20,Sentayehu,88.11,NA,NA,NA,NA,NA,success,NA,NA,270,Sentayehu Mesele Yirgu,Sidama,74158,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ethiopia,2022,COE,competition,NA,https://allianceforcoffeeexcellence.org/ethiopia-2022/,1,21,Desalegn,88.06,NA,NA,NA,NA,NA,success,NA,NA,390,Desalegn Abebe Adela,Oromiya,74112,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ethiopia,2022,COE,competition,NA,https://allianceforcoffeeexcellence.org/ethiopia-2022/,1,22,Bukku Abele,88.03,NA,NA,NA,NA,NA,success,NA,NA,420,Kebede Genalle Arrare,Oromia,74110,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ethiopia,2022,COE,competition,NA,https://allianceforcoffeeexcellence.org/ethiopia-2022/,1,23,Awol,87.92,NA,NA,NA,NA,NA,success,NA,NA,330,Awol Siraj Abdella,Oromia,74110,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ethiopia,2022,COE,competition,NA,https://allianceforcoffeeexcellence.org/ethiopia-2022/,1,24,Fuad,87.92,NA,NA,NA,NA,NA,success,NA,NA,480,Fuad Feku Jibril,Oromiya,74112,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ethiopia,2022,COE,competition,NA,https://allianceforcoffeeexcellence.org/ethiopia-2022/,1,25,Tadesse,87.86,NA,NA,NA,NA,NA,success,NA,NA,960,Tadesse Teko Teero,SNNPR,74112,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ethiopia,2022,COE,competition,NA,https://allianceforcoffeeexcellence.org/ethiopia-2022/,1,26,Ayele,87.81,NA,NA,NA,NA,NA,success,NA,NA,900,Ayel Naramo Shalamo,Sidama,74158,Anaerobic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ethiopia,2022,COE,competition,NA,https://allianceforcoffeeexcellence.org/ethiopia-2022/,1,27,Gemeda,87.75,NA,NA,NA,NA,NA,success,NA,NA,225,Gemeda Kumi Qannoo,Oromia,74110,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ethiopia,2022,COE,competition,NA,https://allianceforcoffeeexcellence.org/ethiopia-2022/,1,28,Aberashe,87.28,NA,NA,NA,NA,NA,success,NA,NA,960,Aberash Tabato Utala,SNNPR,74112,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ethiopia,2022,COE,competition,NA,https://allianceforcoffeeexcellence.org/ethiopia-2022/,1,29,Alem,87.17,NA,NA,NA,NA,NA,success,NA,NA,315,Alema Shalo Gocha,SNNPR,74158,Anaerobic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ethiopia,2022,COE,competition,NA,https://allianceforcoffeeexcellence.org/ethiopia-2022/,1,30,Geno,87.17,NA,NA,NA,NA,NA,success,NA,NA,600,Geno Adula Sutiya,Oromiya,74110,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ethiopia,2022,NW,competition,NA,https://allianceforcoffeeexcellence.org/ethiopia-2022/,3,NW,Tamirt,87.08,NA,NA,NA,NA,NA,success,NA,NA,600,Tamirat Edoma Basaye,Oromiya,74110,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ethiopia,2022,NW,competition,NA,https://allianceforcoffeeexcellence.org/ethiopia-2022/,3,NW,Bukku Abele,86.97,NA,NA,NA,NA,NA,success,NA,NA,510,Esayase Barsso Arrer,Oromia,74110,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ethiopia,2022,NW,competition,NA,https://allianceforcoffeeexcellence.org/ethiopia-2022/,3,NW,Chafa Hadessa,86.94,NA,NA,NA,NA,NA,success,NA,NA,1155,Dr.Hussein Ambo Dubie,Oromia,74112,Washed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ethiopia,2022,NW,competition,NA,https://allianceforcoffeeexcellence.org/ethiopia-2022/,3,NW,Abebe Ware,86.89,NA,NA,NA,NA,NA,success,NA,NA,570,Abebe Ware Udesa,Oromiya,74112,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ethiopia,2022,NW,competition,NA,https://allianceforcoffeeexcellence.org/ethiopia-2022/,3,NW,Mekuria,86.75,NA,NA,NA,NA,NA,success,NA,NA,945,Mekuria Wako Bare,SNNPR,74110,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ethiopia,2022,NW,competition,NA,https://allianceforcoffeeexcellence.org/ethiopia-2022/,3,NW,Burtukan,86.69,NA,NA,NA,NA,NA,success,NA,NA,660,Burtukan Mersha Lemma,Oromiya,74110,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ethiopia,2022,NW,competition,NA,https://allianceforcoffeeexcellence.org/ethiopia-2022/,3,NW,Asefa,86.39,NA,NA,NA,NA,NA,success,NA,NA,600,Asefa Amenu Garmamo,Sidama,74112,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ethiopia,2022,NW,competition,NA,https://allianceforcoffeeexcellence.org/ethiopia-2022/,3,NW,Asnakech,86.31,NA,NA,NA,NA,NA,success,NA,NA,1200,Asnakech Tegegn Reta,SNNPR,74158,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ethiopia,2022,NW,competition,NA,https://allianceforcoffeeexcellence.org/ethiopia-2022/,3,NW,Jemal,86.14,NA,NA,NA,NA,NA,success,NA,NA,1200,Jemal Ali Mohammed,Oromia,74110,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ethiopia,2022,NW,competition,NA,https://allianceforcoffeeexcellence.org/ethiopia-2022/,3,NW,Girma,85.75,NA,NA,NA,NA,NA,success,NA,NA,615,Girma Bekele Degoma,SNNPR,74158,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guatemala,2022,COE,competition,NA,https://allianceforcoffeeexcellence.org/guatemala-2022/,1,1A,El Morito,91.75,NA,NA,NA,NA,NA,success,NA,NA,101.7,Jose Roberto Monterroso Pineda,Jalapa,Gesha,Washed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guatemala,2022,COE,competition,NA,https://allianceforcoffeeexcellence.org/guatemala-2022/,1,1B,El Morito,91.75,NA,NA,NA,NA,NA,success,NA,NA,101.7,Jose Roberto Monterroso Pineda,Jalapa,Gesha,Washed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guatemala,2022,COE,competition,NA,https://allianceforcoffeeexcellence.org/guatemala-2022/,1,2A,El Injerto I,91.33,NA,NA,NA,NA,NA,success,NA,NA,96.6,El Injerto Sociedad Anonima,Huehuetenango,Gesha,Washed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guatemala,2022,COE,competition,NA,https://allianceforcoffeeexcellence.org/guatemala-2022/,1,2B,El Injerto I,91.33,NA,NA,NA,NA,NA,success,NA,NA,96.6,El Injerto Sociedad Anonima,Huehuetenango,Gesha,Washed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guatemala,2022,COE,competition,NA,https://allianceforcoffeeexcellence.org/guatemala-2022/,1,3A,Rosma,90.13,NA,NA,NA,NA,NA,success,NA,NA,134.6,Fredy Milton Morales Merida,Huehuetenango,Gesha,Washed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guatemala,2022,COE,competition,NA,https://allianceforcoffeeexcellence.org/guatemala-2022/,1,3B,Rosma,90.13,NA,NA,NA,NA,NA,success,NA,NA,134.6,Fredy Milton Morales Merida,Huehuetenango,Gesha,Washed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guatemala,2022,COE,competition,NA,https://allianceforcoffeeexcellence.org/guatemala-2022/,1,4,La Gran Manzana,89.90,NA,NA,NA,NA,NA,success,NA,NA,185.4,Angel Alejandro Morales De La Peña,Huehuetenango,Gesha,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guatemala,2022,COE,competition,NA,https://allianceforcoffeeexcellence.org/guatemala-2022/,1,5,El Paraxaj,89.67,NA,NA,NA,NA,NA,success,NA,NA,206.1,"Agrocomercial Santa Felisa, Sociedad Anonima",Chimaltenango,Pacamara,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guatemala,2022,COE,competition,NA,https://allianceforcoffeeexcellence.org/guatemala-2022/,1,6,La Labor Y Anexo,89.57,NA,NA,NA,NA,NA,success,NA,NA,328.4,"Empresa Rancho Dulce, S. A.",Guatemala,Gesha,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guatemala,2022,COE,competition,NA,https://allianceforcoffeeexcellence.org/guatemala-2022/,1,7,La Reforma Y Anexos,88.95,NA,NA,NA,NA,NA,success,NA,NA,258.1,"La Reforma Y Asociados, S. A.",Huehuetenango,Gesha,Washed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guatemala,2022,COE,competition,NA,https://allianceforcoffeeexcellence.org/guatemala-2022/,1,8,Mama Cata,88.93,NA,NA,NA,NA,NA,success,NA,NA,589.3,Max Fernando Perez Rios,Chimaltenango,Gesha,Washed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
