event_id,program,entry_key,country,year,entry_rank,farm,score,process,base_process,innovation_class,experimental_method,experimental_technology,auction_lots,mean_price_usd_lb,median_price_usd_lb,min_price_usd_lb,max_price_usd_lb,lots_with_weight,weight_coverage,observed_weight_lb,weighted_mean_price_usd_lb
183f05090c9a1140,COE,183f05090c9a1140|COE|Traditional Honey & Natural Processes|2,Costa Rica,2024,2,La Torre,92,Black Honey,Honey / pulped natural,Conventional,NA,NA,1,54,54,54,54,1,1,595.25,54
183f05090c9a1140,COE,183f05090c9a1140|COE|Traditional Washed Processes|2,Costa Rica,2024,2,El Cedro – Hacienda San Isidro Labrador,90.65,Washed,Washed,Conventional,NA,NA,1,20.7,20.7,20.7,20.7,1,1,1223.56,20.7
183f05090c9a1140,COE,183f05090c9a1140|COE|Experimental|3,Costa Rica,2024,3,Monte Llano Bonito El Kinkajou,90.42,Fermentation,Not reported,Experimental,Fermentation unspecified,Not reported | Fermentation unspecified,1,16.2,16.2,16.2,16.2,1,1,760.59,16.2
183f05090c9a1140,COE,183f05090c9a1140|COE|Traditional Honey & Natural Processes|3,Costa Rica,2024,3,Don Joel,91.42,Semi lavado,Honey / pulped natural,Conventional,NA,NA,1,18.9,18.9,18.9,18.9,1,1,892.87,18.9
183f05090c9a1140,COE,183f05090c9a1140|COE|Traditional Washed Processes|3,Costa Rica,2024,3,Quebrada Grande,90.46,Washed,Washed,Conventional,NA,NA,1,18.3,18.3,18.3,18.3,1,1,793.66,18.3
183f05090c9a1140,COE,183f05090c9a1140|COE|Experimental|4,Costa Rica,2024,4,Fcj Volcan Azul,90.08,Fermentation,Not reported,Experimental,Fermentation unspecified,Not reported | Fermentation unspecified,1,35.1,35.1,35.1,35.1,1,1,595.25,35.1
183f05090c9a1140,COE,183f05090c9a1140|COE|Traditional Honey & Natural Processes|4,Costa Rica,2024,4,La Esmeralda,91.19,Honey,Honey / pulped natural,Conventional,NA,NA,1,77.3,77.3,77.3,77.3,1,1,628.32,77.3
183f05090c9a1140,COE,183f05090c9a1140|COE|Traditional Washed Processes|4,Costa Rica,2024,4,Hacienda Copey – Itadaki,89.5,Washed,Washed,Conventional,NA,NA,1,40.3,40.3,40.3,40.3,1,1,760.59,40.3
183f05090c9a1140,COE,183f05090c9a1140|COE|Experimental|5,Costa Rica,2024,5,El Bosque Geisha,88.62,Fermentation,Not reported,Experimental,Fermentation unspecified,Not reported | Fermentation unspecified,1,20.1,20.1,20.1,20.1,1,1,661.39,20.1
183f05090c9a1140,COE,183f05090c9a1140|COE|Traditional Honey & Natural Processes|5,Costa Rica,2024,5,La Ele,89.04,Honey,Honey / pulped natural,Conventional,NA,NA,1,14.9,14.9,14.9,14.9,1,1,1223.56,14.899999999999999
183f05090c9a1140,COE,183f05090c9a1140|COE|Traditional Washed Processes|5,Costa Rica,2024,5,Río Blanco,88.69,Washed,Washed,Conventional,NA,NA,1,16.1,16.1,16.1,16.1,1,1,628.32,16.1
183f05090c9a1140,COE,183f05090c9a1140|COE|Experimental|6,Costa Rica,2024,6,Fcj Volcan Azul – Cipresal,87.58,Fermentation,Not reported,Experimental,Fermentation unspecified,Not reported | Fermentation unspecified,1,17,17,17,17,1,1,595.25,17
183f05090c9a1140,COE,183f05090c9a1140|COE|Traditional Honey & Natural Processes|6,Costa Rica,2024,6,Don Elí,89.04,Natural,Natural,Conventional,NA,NA,1,36,36,36,36,1,1,661.39,36
183f05090c9a1140,COE,183f05090c9a1140|COE|Traditional Washed Processes|6,Costa Rica,2024,6,Don Cayito,88.62,Washed,Washed,Conventional,NA,NA,1,18.6,18.6,18.6,18.6,1,1,760.59,18.6
183f05090c9a1140,COE,183f05090c9a1140|COE|Traditional Honey & Natural Processes|7,Costa Rica,2024,7,Don Mayo Tucanes,89.04,Natural,Natural,Conventional,NA,NA,1,19.2,19.2,19.2,19.2,1,1,959.01,19.2
183f05090c9a1140,COE,183f05090c9a1140|COE|Traditional Washed Processes|7,Costa Rica,2024,7,Volcan Azul Hacienda Colima,88.31,Washed,Washed,Conventional,NA,NA,1,16,16,16,16,1,1,760.59,16
183f05090c9a1140,COE,183f05090c9a1140|COE|Traditional Honey & Natural Processes|8,Costa Rica,2024,8,Quebrada Grande,88.96,Natural,Natural,Conventional,NA,NA,1,23.1,23.1,23.1,23.1,1,1,628.32,23.1
183f05090c9a1140,COE,183f05090c9a1140|COE|Traditional Washed Processes|8,Costa Rica,2024,8,San Martín,87.04,Washed,Washed,Conventional,NA,NA,1,17.1,17.1,17.1,17.1,1,1,661.39,17.1
183f05090c9a1140,COE,183f05090c9a1140|COE|Traditional Honey & Natural Processes|9,Costa Rica,2024,9,La Bandera,88.81,Natural,Natural,Conventional,NA,NA,1,40,40,40,40,1,1,496.04,40
563b2176a64e6691,COE,563b2176a64e6691|COE|Traditional Honey & Natural Processes|1,Costa Rica,2025,1,La Cusuka,91.22,Natural,Natural,Conventional,NA,NA,2,90.75,90.75,90.5,91,2,1,727.52,90.77272789751486
563b2176a64e6691,COE,563b2176a64e6691|COE|Traditional Washed Processes|1,Costa Rica,2025,1,Vista Paraiso,90.63,Washed,Washed,Conventional,NA,NA,2,80.25,80.25,80.2,80.3,2,1,595.24,80.25555574222162
563b2176a64e6691,COE,563b2176a64e6691|COE|Traditional Honey & Natural Processes|10,Costa Rica,2025,10,El Cusuco,88.13,Natural,Natural,Conventional,NA,NA,1,34.5,34.5,34.5,34.5,1,1,1223.56,34.5
563b2176a64e6691,COE,563b2176a64e6691|COE|Traditional Washed Processes|10,Costa Rica,2025,10,La Pastora – Don Eli,87.22,Washed,Washed,Conventional,NA,NA,1,23.7,23.7,23.7,23.7,1,1,462.97,23.7
563b2176a64e6691,COE,563b2176a64e6691|COE|Traditional Honey & Natural Processes|2,Costa Rica,2025,2,Hsil – Arcoiris,89.72,Honey,Honey / pulped natural,Conventional,NA,NA,1,30.2,30.2,30.2,30.2,1,1,462.97,30.200000000000003
563b2176a64e6691,COE,563b2176a64e6691|COE|Traditional Washed Processes|2,Costa Rica,2025,2,Volcan Azul Hacienda Colima,90.09,Washed,Washed,Conventional,NA,NA,1,27.6,27.6,27.6,27.6,1,1,760.59,27.6
563b2176a64e6691,COE,563b2176a64e6691|COE|Traditional Honey & Natural Processes|3,Costa Rica,2025,3,Don Cayito,89.53,Honey,Honey / pulped natural,Conventional,NA,NA,1,26.5,26.5,26.5,26.5,1,1,793.66,26.5
563b2176a64e6691,COE,563b2176a64e6691|COE|Traditional Washed Processes|3,Costa Rica,2025,3,La Torre,89.59,Washed,Washed,Conventional,NA,NA,1,37.1,37.1,37.1,37.1,1,1,661.39,37.1
563b2176a64e6691,COE,563b2176a64e6691|COE|Traditional Honey & Natural Processes|4,Costa Rica,2025,4,El Centro,89.5,Honey,Honey / pulped natural,Conventional,NA,NA,1,19.4,19.4,19.4,19.4,1,1,760.59,19.4
563b2176a64e6691,COE,563b2176a64e6691|COE|Traditional Washed Processes|4,Costa Rica,2025,4,Kizuna,88.81,Washed,Washed,Conventional,NA,NA,1,27.6,27.6,27.6,27.6,1,1,496.04,27.6
563b2176a64e6691,COE,563b2176a64e6691|COE|Traditional Honey & Natural Processes|5,Costa Rica,2025,5,La Bandera,89.47,Natural,Natural,Conventional,NA,NA,1,37.4,37.4,37.4,37.4,1,1,1223.56,37.4
563b2176a64e6691,COE,563b2176a64e6691|COE|Traditional Washed Processes|5,Costa Rica,2025,5,Don Joaquin,88.78,Washed,Washed,Conventional,NA,NA,1,30.2,30.2,30.2,30.2,1,1,760.59,30.2
563b2176a64e6691,COE,563b2176a64e6691|COE|Traditional Honey & Natural Processes|6,Costa Rica,2025,6,La Isla,88.66,Natural,Natural,Conventional,NA,NA,1,25.11,25.11,25.11,25.11,1,1,992.08,25.110000000000003
563b2176a64e6691,COE,563b2176a64e6691|COE|Traditional Washed Processes|6,Costa Rica,2025,6,El Cedro,88.66,Washed,Washed,Conventional,NA,NA,1,29.1,29.1,29.1,29.1,1,1,760.59,29.1
563b2176a64e6691,COE,563b2176a64e6691|COE|Traditional Honey & Natural Processes|7,Costa Rica,2025,7,Las Nubes,88.63,Honey,Honey / pulped natural,Conventional,NA,NA,1,25.11,25.11,25.11,25.11,1,1,694.46,25.109999999999996
563b2176a64e6691,COE,563b2176a64e6691|COE|Traditional Washed Processes|7,Costa Rica,2025,7,Santa Teresa,88.63,Washed,Washed,Conventional,NA,NA,1,27.7,27.7,27.7,27.7,1,1,760.59,27.7
563b2176a64e6691,COE,563b2176a64e6691|COE|Traditional Honey & Natural Processes|8,Costa Rica,2025,8,Leoncio,88.47,Natural,Natural,Conventional,NA,NA,1,15.8,15.8,15.8,15.8,1,1,661.39,15.799999999999999
563b2176a64e6691,COE,563b2176a64e6691|COE|Traditional Washed Processes|8,Costa Rica,2025,8,Hacienda Copey – Itadaki,87.53,Washed,Washed,Conventional,NA,NA,1,30.71,30.71,30.71,30.71,1,1,760.59,30.709999999999997
563b2176a64e6691,COE,563b2176a64e6691|COE|Traditional Honey & Natural Processes|9,Costa Rica,2025,9,La Torre,88.28,Natural,Natural,Conventional,NA,NA,1,19.6,19.6,19.6,19.6,1,1,595.25,19.6
563b2176a64e6691,COE,563b2176a64e6691|COE|Traditional Washed Processes|9,Costa Rica,2025,9,Emanuel,87.5,Washed,Washed,Conventional,NA,NA,1,18.9,18.9,18.9,18.9,1,1,1223.56,18.9
c70d21b6380ff8fc,COE,c70d21b6380ff8fc|COE|NA|1,Ecuador,2021,1,Arashi,90.39,Washed,Washed,Conventional,NA,NA,2,97.1,97.1,97.1,97.1,2,1,381.9,97.1
c70d21b6380ff8fc,COE,c70d21b6380ff8fc|COE|NA|10,Ecuador,2021,10,Meridiano,88.39,Washed,Washed,Conventional,NA,NA,1,17.1,17.1,17.1,17.1,1,1,349.42,17.1
c70d21b6380ff8fc,COE,c70d21b6380ff8fc|COE|NA|11,Ecuador,2021,11,Nuestra Señora De Guadalupe,88.39,Washed,Washed,Conventional,NA,NA,1,17.6,17.6,17.6,17.6,1,1,673.73,17.6
c70d21b6380ff8fc,COE,c70d21b6380ff8fc|COE|NA|12,Ecuador,2021,12,El Mirador,88.39,Washed,Washed,Conventional,NA,NA,1,25.3,25.3,25.3,25.3,1,1,326.83,25.299999999999997
c70d21b6380ff8fc,COE,c70d21b6380ff8fc|COE|NA|13,Ecuador,2021,13,El Dorado,88.32,Washed,Washed,Conventional,NA,NA,1,32.1,32.1,32.1,32.1,1,1,293.36,32.1
c70d21b6380ff8fc,COE,c70d21b6380ff8fc|COE|NA|14,Ecuador,2021,14,Habitat Forest Coffee,88.21,Washed,Washed,Conventional,NA,NA,1,29.1,29.1,29.1,29.1,1,1,223.98,29.1
c70d21b6380ff8fc,COE,c70d21b6380ff8fc|COE|NA|15,Ecuador,2021,15,Indera,87.79,Natural,Natural,Conventional,NA,NA,1,27.1,27.1,27.1,27.1,1,1,236.67,27.1
c70d21b6380ff8fc,COE,c70d21b6380ff8fc|COE|NA|16,Ecuador,2021,16,Rancho Tio Emilio,87.75,Honey,Honey / pulped natural,Conventional,NA,NA,1,32.1,32.1,32.1,32.1,1,1,254.32,32.1
c70d21b6380ff8fc,COE,c70d21b6380ff8fc|COE|NA|17,Ecuador,2021,17,Hcda. La Florida,87.68,Washed,Washed,Conventional,NA,NA,1,25.6,25.6,25.6,25.6,1,1,571.09,25.6
c70d21b6380ff8fc,COE,c70d21b6380ff8fc|COE|NA|18,Ecuador,2021,18,El Pino,87.64,Washed,Washed,Conventional,NA,NA,1,17.6,17.6,17.6,17.6,1,1,341.18,17.6
c70d21b6380ff8fc,COE,c70d21b6380ff8fc|COE|NA|19,Ecuador,2021,19,El Granjero,87.61,Washed,Washed,Conventional,NA,NA,1,16,16,16,16,1,1,336.1,16
c70d21b6380ff8fc,COE,c70d21b6380ff8fc|COE|NA|2,Ecuador,2021,2,El Aguacate,90.21,Natural,Natural,Conventional,NA,NA,1,49.2,49.2,49.2,49.2,1,1,189.93,49.2
c70d21b6380ff8fc,COE,c70d21b6380ff8fc|COE|NA|20,Ecuador,2021,20,Santa Gertrudis,87.57,Honey,Honey / pulped natural,Conventional,NA,NA,1,29,29,29,29,1,1,349.69,29
c70d21b6380ff8fc,COE,c70d21b6380ff8fc|COE|NA|21,Ecuador,2021,21,Chorora,87.54,Honey,Honey / pulped natural,Conventional,NA,NA,1,20,20,20,20,1,1,274.56,20
c70d21b6380ff8fc,COE,c70d21b6380ff8fc|COE|NA|22,Ecuador,2021,22,Terrazas del Pisque,87.21,Honey,Honey / pulped natural,Conventional,NA,NA,1,25.1,25.1,25.1,25.1,1,1,326.1,25.1
c70d21b6380ff8fc,COE,c70d21b6380ff8fc|COE|NA|23,Ecuador,2021,23,Maputo,87.21,Honey,Honey / pulped natural,Conventional,NA,NA,1,26.6,26.6,26.6,26.6,1,1,272.85,26.6
c70d21b6380ff8fc,COE,c70d21b6380ff8fc|COE|NA|3,Ecuador,2021,3,Alaska Del Sur,90.07,Washed,Washed,Conventional,NA,NA,2,75.8,75.8,75.1,76.5,2,1,351.34,75.70934707121307
c70d21b6380ff8fc,COE,c70d21b6380ff8fc|COE|NA|4,Ecuador,2021,4,Santa Rita,89.71,Natural Anaerobic,Natural,Experimental,Anaerobic,Natural | Anaerobic,1,33.4,33.4,33.4,33.4,1,1,315.95,33.4
c70d21b6380ff8fc,COE,c70d21b6380ff8fc|COE|NA|5,Ecuador,2021,5,Clara Luz,89.68,Natural Anaerobic,Natural,Experimental,Anaerobic,Natural | Anaerobic,1,38.5,38.5,38.5,38.5,1,1,344.21,38.5
c70d21b6380ff8fc,COE,c70d21b6380ff8fc|COE|NA|6,Ecuador,2021,6,Yamba Mine,89.61,Natural,Natural,Conventional,NA,NA,1,48.4,48.4,48.4,48.4,1,1,261.38,48.4
c70d21b6380ff8fc,COE,c70d21b6380ff8fc|COE|NA|7,Ecuador,2021,7,Casa Rumisitana,89.29,Washed,Washed,Conventional,NA,NA,1,30,30,30,30,1,1,258.01,30
c70d21b6380ff8fc,COE,c70d21b6380ff8fc|COE|NA|8,Ecuador,2021,8,Lugmapata,89.11,Honey,Honey / pulped natural,Conventional,NA,NA,1,43.1,43.1,43.1,43.1,1,1,266.82,43.1
c70d21b6380ff8fc,COE,c70d21b6380ff8fc|COE|NA|9,Ecuador,2021,9,El Arenal,89,Washed,Washed,Conventional,NA,NA,1,30.2,30.2,30.2,30.2,1,1,253.47,30.2
932be81913d4d6cc,COE,932be81913d4d6cc|COE|NA|1,Ecuador,2022,1,HACIENDA LUGMAPATA,90.28,WASHED,Washed,Conventional,NA,NA,2,101.65,101.65,98.2,105.1,2,1,375.21,101.45111537538978
932be81913d4d6cc,COE,932be81913d4d6cc|COE|NA|10,Ecuador,2022,10,CAFÉ JOHANN,87.73,ANAEROBIC WASHED,Washed,Experimental,Anaerobic,Washed | Anaerobic,1,26.3,26.3,26.3,26.3,1,1,406.83,26.299999999999997
932be81913d4d6cc,COE,932be81913d4d6cc|COE|NA|11,Ecuador,2022,11,EL MIRADOR LA PAPAYA,87.68,WASHED,Washed,Conventional,NA,NA,1,21.6,21.6,21.6,21.6,1,1,295.84,21.6
932be81913d4d6cc,COE,932be81913d4d6cc|COE|NA|12,Ecuador,2022,12,EL ALISAL,87.53,HONEY,Honey / pulped natural,Conventional,NA,NA,1,18.4,18.4,18.4,18.4,1,1,352.05,18.4
932be81913d4d6cc,COE,932be81913d4d6cc|COE|NA|13,Ecuador,2022,13,SANTA RITA,87.45,NATURAL,Natural,Conventional,NA,NA,1,25.5,25.5,25.5,25.5,1,1,324.87,25.499999999999996
932be81913d4d6cc,COE,932be81913d4d6cc|COE|NA|14,Ecuador,2022,14,SANTA GERTRUDIS,87.37,ANAEROBIC WASHED,Washed,Experimental,Anaerobic,Washed | Anaerobic,1,28.2,28.2,28.2,28.2,1,1,270.49,28.2
932be81913d4d6cc,COE,932be81913d4d6cc|COE|NA|15,Ecuador,2022,15,LA PONDEROSA,87.29,NATURAL,Natural,Conventional,NA,NA,1,29.2,29.2,29.2,29.2,1,1,281.33,29.2
932be81913d4d6cc,COE,932be81913d4d6cc|COE|NA|16,Ecuador,2022,16,TERRAZAS DEL PISQUE,87.29,WASHED,Washed,Conventional,NA,NA,1,17.5,17.5,17.5,17.5,1,1,511.32,17.5
932be81913d4d6cc,COE,932be81913d4d6cc|COE|NA|17,Ecuador,2022,17,LA PAPAYA HALAPA CIA LTDA,87.21,ANAEROBIC WASHED,Washed,Experimental,Anaerobic,Washed | Anaerobic,1,29,29,29,29,1,1,282.83,29
932be81913d4d6cc,COE,932be81913d4d6cc|COE|NA|18,Ecuador,2022,18,CAFETALERA ANGELITA,87,NATURAL,Natural,Conventional,NA,NA,1,9.9,9.9,9.9,9.9,1,1,433,9.9
932be81913d4d6cc,COE,932be81913d4d6cc|COE|NA|2,Ecuador,2022,2,LA NORIA,89.35,ANAEROBIC WASHED,Washed,Experimental,Anaerobic,Washed | Anaerobic,1,55.1,55.1,55.1,55.1,1,1,407.38,55.1
932be81913d4d6cc,COE,932be81913d4d6cc|COE|NA|3,Ecuador,2022,3,CRUZ LOMA,89.25,ANAEROBIC WASHED,Washed,Experimental,Anaerobic,Washed | Anaerobic,1,96.35,96.35,96.35,96.35,1,1,486.41,96.35
932be81913d4d6cc,COE,932be81913d4d6cc|COE|NA|4,Ecuador,2022,4,EL DORADO,89.1,ANAEROBIC WASHED,Washed,Experimental,Anaerobic,Washed | Anaerobic,1,95.5,95.5,95.5,95.5,1,1,407.61,95.50000000000001
932be81913d4d6cc,COE,932be81913d4d6cc|COE|NA|5,Ecuador,2022,5,LA FLORIDA,88.7,WASHED,Washed,Conventional,NA,NA,1,29.8,29.8,29.8,29.8,1,1,374.98,29.8
932be81913d4d6cc,COE,932be81913d4d6cc|COE|NA|6,Ecuador,2022,6,YAMBAMINE,88.35,ANAEROBIC MC WASHED,Washed,Experimental,Carbonic maceration,Washed | Carbonic maceration,1,35.2,35.2,35.2,35.2,1,1,364.84,35.2
932be81913d4d6cc,COE,932be81913d4d6cc|COE|NA|7,Ecuador,2022,7,LA PAPAYA HALAPA CIA LTDA,88.13,NATURAL,Natural,Conventional,NA,NA,1,36.75,36.75,36.75,36.75,1,1,283.1,36.75
932be81913d4d6cc,COE,932be81913d4d6cc|COE|NA|8,Ecuador,2022,8,ALASKA DEL SUR,87.83,WASHED,Washed,Conventional,NA,NA,1,30.05,30.05,30.05,30.05,1,1,322.95,30.049999999999997
932be81913d4d6cc,COE,932be81913d4d6cc|COE|NA|9,Ecuador,2022,9,HACIENDA BIOGENICA AGROECOLOGICA JESUS DEL GRAN PODER,87.78,ANAEROBIC WASHED,Washed,Experimental,Anaerobic,Washed | Anaerobic,1,18.95,18.95,18.95,18.95,1,1,268.02,18.95
5a4325fd738bec15,COE,5a4325fd738bec15|COE|NA|1,Ecuador,2023,1,La Noria,91.22,Washed,Washed,Conventional,NA,NA,2,102.85,102.85,102.5,103.2,2,1,331.51,102.78068836535851
5a4325fd738bec15,COE,5a4325fd738bec15|COE|NA|10,Ecuador,2023,10,Eliza,88.25,Washed Anaerobic,Washed,Experimental,Anaerobic,Washed | Anaerobic,1,28.5,28.5,28.5,28.5,1,1,331.43,28.500000000000004
5a4325fd738bec15,COE,5a4325fd738bec15|COE|NA|11,Ecuador,2023,11,Cafetalera Angelita,88,Natural,Natural,Conventional,NA,NA,1,17.2,17.2,17.2,17.2,1,1,272.06,17.2
5a4325fd738bec15,COE,5a4325fd738bec15|COE|NA|12,Ecuador,2023,12,Capamaco,87.92,Natural,Natural,Conventional,NA,NA,1,21.2,21.2,21.2,21.2,1,1,273.46,21.2
5a4325fd738bec15,COE,5a4325fd738bec15|COE|NA|13,Ecuador,2023,13,La Reserva,87.75,Washed Anaerobic,Washed,Experimental,Anaerobic,Washed | Anaerobic,1,25.1,25.1,25.1,25.1,1,1,272.44,25.1
5a4325fd738bec15,COE,5a4325fd738bec15|COE|NA|14,Ecuador,2023,14,La Carolina,87.33,Washed,Washed,Conventional,NA,NA,1,20.2,20.2,20.2,20.2,1,1,333.94,20.2
5a4325fd738bec15,COE,5a4325fd738bec15|COE|NA|15,Ecuador,2023,15,Café Johann,87.25,Natural Anaerobic,Natural,Experimental,Anaerobic,Natural | Anaerobic,1,21.1,21.1,21.1,21.1,1,1,341.23,21.1
5a4325fd738bec15,COE,5a4325fd738bec15|COE|NA|16,Ecuador,2023,16,Café Johann,87.11,Natural Anaerobic,Natural,Experimental,Anaerobic,Natural | Anaerobic,1,16.35,16.35,16.35,16.35,1,1,277.66,16.35
5a4325fd738bec15,COE,5a4325fd738bec15|COE|NA|2,Ecuador,2023,2,Nuestra Señora De Guadalupe,89.53,Washed,Washed,Conventional,NA,NA,2,42.05,42.05,40.1,44,2,1,422.32000000000005,42.16617257056261
5a4325fd738bec15,COE,5a4325fd738bec15|COE|NA|3,Ecuador,2023,3,Cruz Loma,89.53,Washed Anaerobic,Washed,Experimental,Anaerobic,Washed | Anaerobic,2,63.5,63.5,62.2,64.8,2,1,373.76,63.58138912671233
5a4325fd738bec15,COE,5a4325fd738bec15|COE|NA|4,Ecuador,2023,4,Hacienda La Florida,89.39,Natural – Carbonic Maceration,Natural,Experimental,Carbonic maceration,Natural | Carbonic maceration,1,24.59,24.59,24.59,24.59,1,1,360.47,24.59
5a4325fd738bec15,COE,5a4325fd738bec15|COE|NA|5,Ecuador,2023,5,Clara Luz,89.36,Natural Anaerobic,Natural,Experimental,Anaerobic,Natural | Anaerobic,1,30.1,30.1,30.1,30.1,1,1,244.45,30.1
5a4325fd738bec15,COE,5a4325fd738bec15|COE|NA|6,Ecuador,2023,6,Lugmapata,89.25,Washed Anaerobic,Washed,Experimental,Anaerobic,Washed | Anaerobic,1,23.84,23.84,23.84,23.84,1,1,338.36,23.84
5a4325fd738bec15,COE,5a4325fd738bec15|COE|NA|7,Ecuador,2023,7,La Ponderosa,89.17,Natural,Natural,Conventional,NA,NA,1,25.33,25.33,25.33,25.33,1,1,284.76,25.33
5a4325fd738bec15,COE,5a4325fd738bec15|COE|NA|8,Ecuador,2023,8,El Dorado,88.44,Washed,Washed,Conventional,NA,NA,1,28.2,28.2,28.2,28.2,1,1,331.59,28.200000000000003
5a4325fd738bec15,COE,5a4325fd738bec15|COE|NA|9,Ecuador,2023,9,El Alisal,88.36,Washed,Washed,Conventional,NA,NA,1,20.2,20.2,20.2,20.2,1,1,333.94,20.2
265090fe20b129cd,COE,265090fe20b129cd|COE|NA|1,El Salvador,2018,1,LA CUMBRE,91.8,Natural,Natural,Conventional,NA,NA,2,55.1,55.1,55.1,55.1,0,0,NA,NA
265090fe20b129cd,COE,265090fe20b129cd|COE|NA|10,El Salvador,2018,10,EL CONRRODAL,88.5,Honey,Honey / pulped natural,Conventional,NA,NA,1,8.4,8.4,8.4,8.4,0,0,NA,NA
265090fe20b129cd,COE,265090fe20b129cd|COE|NA|11,El Salvador,2018,11,DIVINA PROVIDENCIA TABLON EL CARMEN,88.07,Honey,Honey / pulped natural,Conventional,NA,NA,1,16.2,16.2,16.2,16.2,0,0,NA,NA
265090fe20b129cd,COE,265090fe20b129cd|COE|NA|12,El Salvador,2018,12,LA TRILLA,88.03,Honey,Honey / pulped natural,Conventional,NA,NA,1,8.6,8.6,8.6,8.6,0,0,NA,NA
265090fe20b129cd,COE,265090fe20b129cd|COE|NA|13,El Salvador,2018,13,SAN JOSE 2,88,Washed,Washed,Conventional,NA,NA,1,7,7,7,7,0,0,NA,NA
265090fe20b129cd,COE,265090fe20b129cd|COE|NA|14,El Salvador,2018,14,CAYAGUANCA,87.9,Natural,Natural,Conventional,NA,NA,1,14.9,14.9,14.9,14.9,0,0,NA,NA
265090fe20b129cd,COE,265090fe20b129cd|COE|NA|15,El Salvador,2018,15,LAS PALMAS,87.8,Washed,Washed,Conventional,NA,NA,1,7.5,7.5,7.5,7.5,0,0,NA,NA
265090fe20b129cd,COE,265090fe20b129cd|COE|NA|16,El Salvador,2018,16,LA MONTAÑITA,87.53,Honey,Honey / pulped natural,Conventional,NA,NA,1,7.1,7.1,7.1,7.1,0,0,NA,NA
265090fe20b129cd,COE,265090fe20b129cd|COE|NA|17,El Salvador,2018,17,EL OPTIMISMO,87.4,Washed,Washed,Conventional,NA,NA,1,7,7,7,7,0,0,NA,NA
265090fe20b129cd,COE,265090fe20b129cd|COE|NA|18,El Salvador,2018,18,LA CONCORDIA,87.33,Washed,Washed,Conventional,NA,NA,1,7,7,7,7,0,0,NA,NA
265090fe20b129cd,COE,265090fe20b129cd|COE|NA|19,El Salvador,2018,19,LA GUATUZA,87.27,Washed,Washed,Conventional,NA,NA,1,9.4,9.4,9.4,9.4,0,0,NA,NA
265090fe20b129cd,COE,265090fe20b129cd|COE|NA|2,El Salvador,2018,2,EL MANZANO,91.6,Natural,Natural,Conventional,NA,NA,2,37.25,37.25,37.2,37.3,0,0,NA,NA
265090fe20b129cd,COE,265090fe20b129cd|COE|NA|20,El Salvador,2018,20,MILAGRO EL CERRO,87.17,Honey,Honey / pulped natural,Conventional,NA,NA,1,7.6,7.6,7.6,7.6,0,0,NA,NA
265090fe20b129cd,COE,265090fe20b129cd|COE|NA|21,El Salvador,2018,21,SAN EMILIO,87.17,Washed,Washed,Conventional,NA,NA,1,13,13,13,13,0,0,NA,NA
265090fe20b129cd,COE,265090fe20b129cd|COE|NA|22,El Salvador,2018,22,LOS PIRINEOS,87.13,Honey,Honey / pulped natural,Conventional,NA,NA,1,7.5,7.5,7.5,7.5,0,0,NA,NA
265090fe20b129cd,COE,265090fe20b129cd|COE|NA|23,El Salvador,2018,23,BUENA FE,87.07,Honey,Honey / pulped natural,Conventional,NA,NA,1,8.3,8.3,8.3,8.3,0,0,NA,NA
265090fe20b129cd,COE,265090fe20b129cd|COE|NA|24,El Salvador,2018,24,LA CUMBRE,86.97,Washed,Washed,Conventional,NA,NA,1,6.9,6.9,6.9,6.9,0,0,NA,NA
265090fe20b129cd,COE,265090fe20b129cd|COE|NA|25,El Salvador,2018,25,LOS ROBLES,86.93,Washed,Washed,Conventional,NA,NA,1,7.1,7.1,7.1,7.1,0,0,NA,NA
265090fe20b129cd,COE,265090fe20b129cd|COE|NA|26,El Salvador,2018,26,PEÑA REDONDA,86.93,Honey,Honey / pulped natural,Conventional,NA,NA,1,6.9,6.9,6.9,6.9,0,0,NA,NA
265090fe20b129cd,COE,265090fe20b129cd|COE|NA|27,El Salvador,2018,27,LAS DELICIAS,86.9,Natural,Natural,Conventional,NA,NA,1,7,7,7,7,0,0,NA,NA
265090fe20b129cd,COE,265090fe20b129cd|COE|NA|28,El Salvador,2018,28,LOS TRES POTROS,86.8,Natural,Natural,Conventional,NA,NA,1,7.71,7.71,7.71,7.71,0,0,NA,NA
265090fe20b129cd,COE,265090fe20b129cd|COE|NA|29,El Salvador,2018,29,ESQUIPULAS,86.67,Washed,Washed,Conventional,NA,NA,1,7,7,7,7,0,0,NA,NA
265090fe20b129cd,COE,265090fe20b129cd|COE|NA|3,El Salvador,2018,3,SANTA ROSA,90.57,Honey,Honey / pulped natural,Conventional,NA,NA,2,31.8,31.8,31.8,31.8,0,0,NA,NA
265090fe20b129cd,COE,265090fe20b129cd|COE|NA|30,El Salvador,2018,30,LA GUACHOCA,86.47,Natural,Natural,Conventional,NA,NA,1,6.8,6.8,6.8,6.8,0,0,NA,NA
265090fe20b129cd,COE,265090fe20b129cd|COE|NA|31,El Salvador,2018,31,COLOMBIA,86.43,Natural,Natural,Conventional,NA,NA,1,7.4,7.4,7.4,7.4,0,0,NA,NA
265090fe20b129cd,COE,265090fe20b129cd|COE|NA|32,El Salvador,2018,32,LAS LADERAS,86.4,Washed,Washed,Conventional,NA,NA,1,6.9,6.9,6.9,6.9,0,0,NA,NA
